C:\Users\LydoSr\anaconda3\envs\multimod\Lib\site-packages\transformers\tokenization_utils_base.py:1601: FutureWarning: `clean_up_tokenization_spaces` was not set. It will be set to `True` by default. This behavior will be depracted in transformers v4.45, and will be then set to `False` by default. For more details check this issue: https://github.com/huggingface/transformers/issues/31884
  warnings.warn(
2024-09-25 07:00:02,475 - INFO - Loaded audio embeddings from embeddings/audio_embeddings.pt.
2024-09-25 07:00:15,719 - INFO - Loaded transcriptions from E:\Ted\Text Chunks.
2024-09-25 07:00:15,840 - INFO - Loaded 123493 samples from the dataset.
c:\Users\LydoSr\Desktop\multimodal-llm\train.py:63: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler()  # For mixed precision
Epoch 1/3
c:\Users\LydoSr\Desktop\multimodal-llm\train.py:75: FutureWarning: `torch.cuda.amp.autocast(args...)` is deprecated. Please use `torch.amp.autocast('cuda', args...)` instead.
  with torch.cuda.amp.autocast():
C:\Users\LydoSr\anaconda3\envs\multimod\Lib\site-packages\transformers\models\gpt2\modeling_gpt2.py:544: UserWarning: 1Torch was not compiled with flash attention. (Triggered internally at C:\cb\pytorch_1000000000000\work\aten\src\ATen\native\transformers\cuda\sdp_utils.cpp:555.)
  attn_output = torch.nn.functional.scaled_dot_product_attention(
  Batch 23104 Loss: 3.2772
  Batch 23120 Loss: 3.4698
  Batch 23136 Loss: 3.7658
  Batch 23152 Loss: 2.5916
  Batch 23168 Loss: 3.3342
  Batch 23184 Loss: 3.6070
  Batch 23200 Loss: 4.2845
  Batch 23216 Loss: 3.2613
  Batch 23232 Loss: 3.2826
  Batch 23248 Loss: 3.3612
  Batch 23264 Loss: 3.8633
  Batch 23280 Loss: 4.0720
  Batch 23296 Loss: 3.1936
  Batch 23312 Loss: 2.8251
  Batch 23328 Loss: 3.4354
  Batch 23344 Loss: 3.4029
  Batch 23360 Loss: 3.0359
  Batch 23376 Loss: 2.7228
  Batch 23392 Loss: 3.2671
  Batch 23408 Loss: 2.7824
  Batch 23424 Loss: 3.6527
  Batch 23440 Loss: 3.1713
  Batch 23456 Loss: 4.0149
  Batch 23472 Loss: 2.5953
  Batch 23488 Loss: 3.2458
  Batch 23504 Loss: 3.6740
  Batch 23520 Loss: 3.3291
  Batch 23536 Loss: 2.7904
  Batch 23552 Loss: 2.7013
  Batch 23568 Loss: 3.1846
  Batch 23584 Loss: 3.8403
  Batch 23600 Loss: 3.6892
  Batch 23616 Loss: 2.0855
  Batch 23632 Loss: 3.7565
  Batch 23648 Loss: 2.8133
  Batch 23664 Loss: nan
  Batch 23680 Loss: 3.0970
  Batch 23696 Loss: 3.7606
  Batch 23712 Loss: 3.6892
  Batch 23728 Loss: 3.8256
  Batch 23744 Loss: 2.6834
  Batch 23760 Loss: nan
  Batch 23776 Loss: 3.8671
  Batch 23792 Loss: 3.6433
  Batch 23808 Loss: 2.7679
  Batch 23824 Loss: 2.3152
  Batch 23840 Loss: 3.1204
  Batch 23856 Loss: 2.8322
  Batch 23872 Loss: 3.8075
  Batch 23888 Loss: 3.3827
  Batch 23904 Loss: 3.2478
  Batch 23920 Loss: 2.8188
  Batch 23936 Loss: 2.3945
  Batch 23952 Loss: 2.8444
  Batch 23968 Loss: 3.2144
  Batch 23984 Loss: 3.1551
  Batch 24000 Loss: 3.6711
  Batch 24016 Loss: 3.4015
  Batch 24032 Loss: 3.4980
  Batch 24048 Loss: 2.9607
  Batch 24064 Loss: 3.7408
  Batch 24080 Loss: 3.4122
  Batch 24096 Loss: 3.7036
  Batch 24112 Loss: 3.1051
  Batch 24128 Loss: 3.0500
  Batch 24144 Loss: 3.5301
  Batch 24160 Loss: 2.4810
  Batch 24176 Loss: 2.8835
  Batch 24192 Loss: 4.0791
  Batch 24208 Loss: 2.6535
  Batch 24224 Loss: 3.7522
  Batch 24240 Loss: 3.4740
  Batch 24256 Loss: 2.7036
  Batch 24272 Loss: 3.9671
  Batch 24288 Loss: 2.7730
  Batch 24304 Loss: 3.6500
  Batch 24320 Loss: 3.4221
  Batch 24336 Loss: 3.6062
  Batch 24352 Loss: 2.7892
  Batch 24368 Loss: 2.9964
  Batch 24384 Loss: 3.7098
  Batch 24400 Loss: 3.3763
  Batch 24416 Loss: 3.0412
  Batch 24432 Loss: 3.1238
  Batch 24448 Loss: 3.8072
  Batch 24464 Loss: 2.4975
  Batch 24480 Loss: 2.7621
  Batch 24496 Loss: 5.0871
  Batch 24512 Loss: 3.1725
  Batch 24528 Loss: 2.7608
  Batch 24544 Loss: 4.0675
  Batch 24560 Loss: 3.3874
  Batch 24576 Loss: 3.6568
  Batch 24592 Loss: 3.5969
  Batch 24608 Loss: 3.5099
  Batch 24624 Loss: 3.7729
  Batch 24640 Loss: 2.5704
  Batch 24656 Loss: 2.7177
  Batch 24672 Loss: 3.6640
  Batch 24688 Loss: 4.1171
  Batch 24704 Loss: 3.1139
  Batch 24720 Loss: 3.2861
  Batch 24736 Loss: 2.8347
  Batch 24752 Loss: 3.3875
  Batch 24768 Loss: 5.0448
  Batch 24784 Loss: 2.8758
  Batch 24800 Loss: 3.6000
  Batch 24816 Loss: 3.7100
  Batch 24832 Loss: 3.6448
  Batch 24848 Loss: 3.8987
  Batch 24864 Loss: 3.6111
  Batch 24880 Loss: 4.4498
  Batch 24896 Loss: 3.2525
  Batch 24912 Loss: 3.4875
  Batch 24928 Loss: 3.3139
  Batch 24944 Loss: 3.0011
  Batch 24960 Loss: 2.3505
  Batch 24976 Loss: 4.3424
  Batch 24992 Loss: 3.1778
  Batch 25008 Loss: 2.8573
  Batch 25024 Loss: 3.5047
  Batch 25040 Loss: 3.7943
  Batch 25056 Loss: 2.7753
  Batch 25072 Loss: 3.1664
  Batch 25088 Loss: 3.3138
  Batch 25104 Loss: 3.5922
  Batch 25120 Loss: 3.2838
  Batch 25136 Loss: 3.6951
  Batch 25152 Loss: 3.9000
  Batch 25168 Loss: 3.5229
  Batch 25184 Loss: 3.1176
  Batch 25200 Loss: 3.1015
  Batch 25216 Loss: 2.8921
  Batch 25232 Loss: 2.7889
  Batch 25248 Loss: 3.6233
  Batch 25264 Loss: 3.4021
  Batch 25280 Loss: 3.0807
  Batch 25296 Loss: 4.0784
  Batch 25312 Loss: 3.3903
  Batch 25328 Loss: 3.2256
  Batch 25344 Loss: 3.1539
  Batch 25360 Loss: 4.3712
  Batch 25376 Loss: 3.7571
  Batch 25392 Loss: 3.8622
  Batch 25408 Loss: 3.3240
  Batch 25424 Loss: 3.2820
  Batch 25440 Loss: 3.1835
  Batch 25456 Loss: 3.2773
  Batch 25472 Loss: 3.3553
  Batch 25488 Loss: 2.7004
  Batch 25504 Loss: 3.7107
  Batch 25520 Loss: 3.1401
  Batch 25536 Loss: 3.5529
  Batch 25552 Loss: 2.7069
  Batch 25568 Loss: 3.7221
  Batch 25584 Loss: 3.2320
  Batch 25600 Loss: 3.0299
  Batch 25616 Loss: 3.0500
  Batch 25632 Loss: 2.8163
  Batch 25648 Loss: 2.7676
  Batch 25664 Loss: 3.2962
  Batch 25680 Loss: 3.2326
  Batch 25696 Loss: 2.8226
  Batch 25712 Loss: 3.3178
  Batch 25728 Loss: 4.4507
  Batch 25744 Loss: 5.2592
  Batch 25760 Loss: 2.7715
  Batch 25776 Loss: 2.7691
  Batch 25792 Loss: 3.0776
  Batch 25808 Loss: 3.7695
  Batch 25824 Loss: 3.6344
  Batch 25840 Loss: 2.7856
  Batch 25856 Loss: 3.0277
  Batch 25872 Loss: 3.8318
  Batch 25888 Loss: 2.8150
  Batch 25904 Loss: 2.7613
  Batch 25920 Loss: 3.0572
  Batch 25936 Loss: 3.1461
  Batch 25952 Loss: 3.4368
  Batch 25968 Loss: 3.0001
  Batch 25984 Loss: 2.5425
  Batch 26000 Loss: 2.8935
  Batch 26016 Loss: 3.3599
  Batch 26032 Loss: 2.6272
  Batch 26048 Loss: 3.5244
  Batch 26064 Loss: 1.8984
  Batch 26080 Loss: 3.0844
  Batch 26096 Loss: 2.6716
  Batch 26112 Loss: 3.8843
  Batch 26128 Loss: 3.9391
  Batch 26144 Loss: 3.3858
  Batch 26160 Loss: 3.6011
  Batch 26176 Loss: 3.2082
  Batch 26192 Loss: 3.0711
  Batch 26208 Loss: 3.7081
  Batch 26224 Loss: 3.9258
  Batch 26240 Loss: 3.4685
  Batch 26256 Loss: 3.0819
  Batch 26272 Loss: 3.0839
  Batch 26288 Loss: 4.1675
  Batch 26304 Loss: 3.1366
  Batch 26320 Loss: 3.7094
  Batch 26336 Loss: 2.9085
  Batch 26352 Loss: 3.4828
  Batch 26368 Loss: 2.8107
  Batch 26384 Loss: 3.4910
  Batch 26400 Loss: 3.8746
  Batch 26416 Loss: 3.1196
  Batch 26432 Loss: 3.7606
  Batch 26448 Loss: 3.1633
  Batch 26464 Loss: 3.3185
  Batch 26480 Loss: 3.1418
  Batch 26496 Loss: 3.9091
  Batch 26512 Loss: 3.1826
  Batch 26528 Loss: 3.4549
  Batch 26544 Loss: 3.1332
  Batch 26560 Loss: 2.5397
  Batch 26576 Loss: 3.1272
  Batch 26592 Loss: 2.1006
  Batch 26608 Loss: 3.4624
  Batch 26624 Loss: 2.7117
  Batch 26640 Loss: 3.3545
  Batch 26656 Loss: 3.5093
  Batch 26672 Loss: 3.4399
  Batch 26688 Loss: 3.4793
  Batch 26704 Loss: 3.7047
  Batch 26720 Loss: 3.9233
  Batch 26736 Loss: 3.6390
  Batch 26752 Loss: nan
  Batch 26768 Loss: 3.8379
  Batch 26784 Loss: 2.9858
  Batch 26800 Loss: 3.9650
  Batch 26816 Loss: 3.5409
  Batch 26832 Loss: 3.4856
  Batch 26848 Loss: 3.1451
  Batch 26864 Loss: 3.1993
  Batch 26880 Loss: 3.2956
  Batch 26896 Loss: 3.5966
  Batch 26912 Loss: 3.0501
  Batch 26928 Loss: 3.5840
  Batch 26944 Loss: 2.7920
  Batch 26960 Loss: 3.6381
  Batch 26976 Loss: 2.8559
  Batch 26992 Loss: 2.1495
  Batch 27008 Loss: 3.0978
  Batch 27024 Loss: 3.3668
  Batch 27040 Loss: 3.3288
  Batch 27056 Loss: 3.1900
  Batch 27072 Loss: 3.4197
  Batch 27088 Loss: 3.2178
  Batch 27104 Loss: 3.1852
  Batch 27120 Loss: 2.7728
  Batch 27136 Loss: 3.2743
  Batch 27152 Loss: 2.8323
  Batch 27168 Loss: 3.7835
  Batch 27184 Loss: 2.7945
  Batch 27200 Loss: 4.2074
  Batch 27216 Loss: 3.7082
  Batch 27232 Loss: 4.6813
  Batch 27248 Loss: 3.2356
  Batch 27264 Loss: 3.6831
  Batch 27280 Loss: 3.2790
  Batch 27296 Loss: 3.0455
  Batch 27312 Loss: 3.3105
  Batch 27328 Loss: 2.5669
  Batch 27344 Loss: 3.2568
  Batch 27360 Loss: 2.5692
  Batch 27376 Loss: 3.6203
  Batch 27392 Loss: 2.9352
  Batch 27408 Loss: 3.8579
  Batch 27424 Loss: 3.1549
  Batch 27440 Loss: 3.0282
  Batch 27456 Loss: 3.6647
  Batch 27472 Loss: 3.7532
  Batch 27488 Loss: 3.5275
  Batch 27504 Loss: 3.0706
  Batch 27520 Loss: 2.9023
  Batch 27536 Loss: 3.5691
  Batch 27552 Loss: 3.7446
  Batch 27568 Loss: 3.1161
  Batch 27584 Loss: 3.2884
  Batch 27600 Loss: 4.5223
  Batch 27616 Loss: 2.7234
  Batch 27632 Loss: 3.5807
  Batch 27648 Loss: 3.5731
  Batch 27664 Loss: 3.5580
  Batch 27680 Loss: nan
  Batch 27696 Loss: 4.0407
  Batch 27712 Loss: 2.8519
  Batch 27728 Loss: 3.1785
  Batch 27744 Loss: 3.3459
  Batch 27760 Loss: 3.3213
  Batch 27776 Loss: 2.1937
  Batch 27792 Loss: 3.5715
  Batch 27808 Loss: 3.7336
  Batch 27824 Loss: 3.2323
  Batch 27840 Loss: 3.1469
  Batch 27856 Loss: 3.2857
  Batch 27872 Loss: 3.7391
  Batch 27888 Loss: 3.7512
  Batch 27904 Loss: 2.0399
  Batch 27920 Loss: 3.9919
  Batch 27936 Loss: 3.3972
  Batch 27952 Loss: 2.7246
  Batch 27968 Loss: 2.7873
  Batch 27984 Loss: 2.8925
  Batch 28000 Loss: 3.7405
  Batch 28016 Loss: 3.4822
  Batch 28032 Loss: 2.5280
  Batch 28048 Loss: 3.2194
  Batch 28064 Loss: 4.1508
  Batch 28080 Loss: 2.1961
  Batch 28096 Loss: 3.1317
  Batch 28112 Loss: 3.5254
  Batch 28128 Loss: 3.4039
  Batch 28144 Loss: 2.7280
  Batch 28160 Loss: 3.8762
  Batch 28176 Loss: 3.2315
  Batch 28192 Loss: 3.2187
  Batch 28208 Loss: 3.1691
  Batch 28224 Loss: 3.6039
  Batch 28240 Loss: 2.8825
  Batch 28256 Loss: 2.9128
  Batch 28272 Loss: 2.7436
  Batch 28288 Loss: 3.4385
  Batch 28304 Loss: 3.1531
  Batch 28320 Loss: 2.4545
  Batch 28336 Loss: 3.2796
  Batch 28352 Loss: 2.9597
  Batch 28368 Loss: 2.3888
  Batch 28384 Loss: 3.1960
  Batch 28400 Loss: 3.0393
  Batch 28416 Loss: 4.0910
  Batch 28432 Loss: 3.2224
  Batch 28448 Loss: 3.6961
  Batch 28464 Loss: 3.5425
  Batch 28480 Loss: 2.9378
  Batch 28496 Loss: 3.5893
  Batch 28512 Loss: 3.1443
  Batch 28528 Loss: 2.8601
  Batch 28544 Loss: 3.1389
  Batch 28560 Loss: 3.7102
  Batch 28576 Loss: 2.9771
  Batch 28592 Loss: 3.0273
  Batch 28608 Loss: 2.8286
  Batch 28624 Loss: 3.5680
  Batch 28640 Loss: 2.8668
  Batch 28656 Loss: 3.8799
  Batch 28672 Loss: 3.9150
  Batch 28688 Loss: 2.7764
  Batch 28704 Loss: 2.8372
  Batch 28720 Loss: 3.2468
  Batch 28736 Loss: 3.1813
  Batch 28752 Loss: 3.1006
  Batch 28768 Loss: 3.3231
  Batch 28784 Loss: 3.9753
  Batch 28800 Loss: 3.4205
  Batch 28816 Loss: 3.3218
  Batch 28832 Loss: 4.1616
  Batch 28848 Loss: 3.0785
  Batch 28864 Loss: 2.6609
  Batch 28880 Loss: 3.0581
  Batch 28896 Loss: 3.8227
  Batch 28912 Loss: 4.1625
  Batch 28928 Loss: 3.1240
  Batch 28944 Loss: 3.1401
  Batch 28960 Loss: 3.5237
  Batch 28976 Loss: 2.5582
  Batch 28992 Loss: 3.2579
  Batch 29008 Loss: 3.6030
  Batch 29024 Loss: 3.7343
  Batch 29040 Loss: 3.5527
  Batch 29056 Loss: 3.1242
  Batch 29072 Loss: 2.9375
  Batch 29088 Loss: 3.3189
  Batch 29104 Loss: 3.0213
  Batch 29120 Loss: 3.2970
  Batch 29136 Loss: 3.1419
  Batch 29152 Loss: 3.4292
  Batch 29168 Loss: 3.5928
  Batch 29184 Loss: 3.3226
  Batch 29200 Loss: 3.3248
  Batch 29216 Loss: 3.2374
  Batch 29232 Loss: 2.9666
  Batch 29248 Loss: 3.1155
  Batch 29264 Loss: 3.3217
  Batch 29280 Loss: 3.1310
  Batch 29296 Loss: 3.3003
  Batch 29312 Loss: 3.9751
  Batch 29328 Loss: 3.3035
  Batch 29344 Loss: 2.5737
  Batch 29360 Loss: 3.6626
  Batch 29376 Loss: 3.3277
  Batch 29392 Loss: 3.1780
  Batch 29408 Loss: 3.8705
  Batch 29424 Loss: 3.5707
  Batch 29440 Loss: 3.3276
  Batch 29456 Loss: 3.2751
  Batch 29472 Loss: 3.2849
  Batch 29488 Loss: 2.9338
  Batch 29504 Loss: 2.9770
  Batch 29520 Loss: 3.4644
  Batch 29536 Loss: 3.0541
  Batch 29552 Loss: 3.7874
  Batch 29568 Loss: 3.4658
  Batch 29584 Loss: 3.0655
  Batch 29600 Loss: 4.3382
  Batch 29616 Loss: 2.7360
  Batch 29632 Loss: 4.0685
  Batch 29648 Loss: 3.6342
  Batch 29664 Loss: 3.2846
  Batch 29680 Loss: 3.8677
  Batch 29696 Loss: 2.8448
  Batch 29712 Loss: 2.3378
  Batch 29728 Loss: 4.2398
  Batch 29744 Loss: 3.4726
  Batch 29760 Loss: 2.6888
  Batch 29776 Loss: 4.4928
  Batch 29792 Loss: 2.8552
  Batch 29808 Loss: 3.2263
  Batch 29824 Loss: 2.7588
  Batch 29840 Loss: 4.4434
  Batch 29856 Loss: 2.8456
  Batch 29872 Loss: 2.9443
  Batch 29888 Loss: 2.8800
  Batch 29904 Loss: 3.1619
  Batch 29920 Loss: 3.4825
  Batch 29936 Loss: 3.2784
  Batch 29952 Loss: 3.3571
  Batch 29968 Loss: 3.7630
  Batch 29984 Loss: 3.2296
  Batch 30000 Loss: 3.1593
  Batch 30016 Loss: 3.6395
  Batch 30032 Loss: 2.7754
  Batch 30048 Loss: 2.9157
  Batch 30064 Loss: 3.5794
  Batch 30080 Loss: 2.7050
  Batch 30096 Loss: 2.8309
  Batch 30112 Loss: 3.6493
  Batch 30128 Loss: 3.0764
  Batch 30144 Loss: 2.9790
  Batch 30160 Loss: 3.5712
  Batch 30176 Loss: 2.4181
  Batch 30192 Loss: 3.3168
  Batch 30208 Loss: 3.2426
  Batch 30224 Loss: 2.7639
  Batch 30240 Loss: 3.3953
  Batch 30256 Loss: 3.9623
  Batch 30272 Loss: nan
  Batch 30288 Loss: 3.4256
  Batch 30304 Loss: 3.8124
  Batch 30320 Loss: 2.9625
  Batch 30336 Loss: 3.7143
  Batch 30352 Loss: 3.3339
  Batch 30368 Loss: 3.5556
  Batch 30384 Loss: 3.1338
  Batch 30400 Loss: 4.1674
  Batch 30416 Loss: 3.7250
  Batch 30432 Loss: 3.2181
  Batch 30448 Loss: 3.4673
  Batch 30464 Loss: 3.3139
  Batch 30480 Loss: 3.1170
  Batch 30496 Loss: 3.3882
  Batch 30512 Loss: 3.1675
  Batch 30528 Loss: 4.0278
  Batch 30544 Loss: 3.4971
  Batch 30560 Loss: 2.5219
  Batch 30576 Loss: 3.0205
  Batch 30592 Loss: 3.3145
  Batch 30608 Loss: 3.4486
  Batch 30624 Loss: 3.8736
  Batch 30640 Loss: 3.3402
  Batch 30656 Loss: 4.0398
  Batch 30672 Loss: 3.1350
  Batch 30688 Loss: 3.0630
  Batch 30704 Loss: 3.6029
  Batch 30720 Loss: 2.8170
  Batch 30736 Loss: 4.4261
  Batch 30752 Loss: 2.5812
  Batch 30768 Loss: 4.1209
  Batch 30784 Loss: 3.3430
  Batch 30800 Loss: 3.7016
  Batch 30816 Loss: 3.4620
  Batch 30832 Loss: 3.6521
  Batch 30848 Loss: 3.8503
  Batch 30864 Loss: 3.0759
  Batch 30880 Loss: 3.2274
  Batch 30896 Loss: 3.0546
  Batch 30912 Loss: 3.7038
  Batch 30928 Loss: 3.6089
  Batch 30944 Loss: 2.8153
  Batch 30960 Loss: 3.9740
  Batch 30976 Loss: 3.5768
  Batch 30992 Loss: 3.5079
  Batch 31008 Loss: 3.4432
  Batch 31024 Loss: 2.5754
  Batch 31040 Loss: 1.7390
  Batch 31056 Loss: 3.3323
  Batch 31072 Loss: 3.8787
  Batch 31088 Loss: 3.0589
  Batch 31104 Loss: 4.0097
  Batch 31120 Loss: 3.0851
  Batch 31136 Loss: 2.8501
  Batch 31152 Loss: 3.5178
  Batch 31168 Loss: 3.8936
  Batch 31184 Loss: 2.8377
  Batch 31200 Loss: 2.8858
  Batch 31216 Loss: 3.3092
  Batch 31232 Loss: 3.1389
  Batch 31248 Loss: 3.3691
  Batch 31264 Loss: 3.4415
  Batch 31280 Loss: 2.9643
  Batch 31296 Loss: 3.2918
  Batch 31312 Loss: 3.0122
  Batch 31328 Loss: 3.1444
  Batch 31344 Loss: 3.3800
  Batch 31360 Loss: 2.5222
  Batch 31376 Loss: 2.9840
  Batch 31392 Loss: 3.1163
  Batch 31408 Loss: 3.0489
  Batch 31424 Loss: 2.9268
  Batch 31440 Loss: 3.8418
  Batch 31456 Loss: 2.9829
  Batch 31472 Loss: 3.4621
  Batch 31488 Loss: 3.2210
  Batch 31504 Loss: 3.2794
  Batch 31520 Loss: 2.6316
  Batch 31536 Loss: 3.1291
  Batch 31552 Loss: 3.6197
  Batch 31568 Loss: 3.0558
  Batch 31584 Loss: 3.4469
  Batch 31600 Loss: 3.2967
  Batch 31616 Loss: 4.3123
  Batch 31632 Loss: 3.5729
  Batch 31648 Loss: 3.7889
  Batch 31664 Loss: 3.1538
  Batch 31680 Loss: 3.0872
  Batch 31696 Loss: 3.6361
  Batch 31712 Loss: 3.5212
  Batch 31728 Loss: 2.8725
  Batch 31744 Loss: 4.2990
  Batch 31760 Loss: 4.5972
  Batch 31776 Loss: 4.0873
  Batch 31792 Loss: 4.0284
  Batch 31808 Loss: 2.8721
  Batch 31824 Loss: 3.7905
  Batch 31840 Loss: 3.9717
  Batch 31856 Loss: 3.6683
  Batch 31872 Loss: 4.1915
  Batch 31888 Loss: 3.4162
  Batch 31904 Loss: 2.3775
  Batch 31920 Loss: 3.0783
  Batch 31936 Loss: 3.3944
  Batch 31952 Loss: 3.3569
  Batch 31968 Loss: 2.2826
  Batch 31984 Loss: 3.5518
  Batch 32000 Loss: 3.6264
  Batch 32016 Loss: 3.2524
  Batch 32032 Loss: 3.0666
  Batch 32048 Loss: 2.8447
  Batch 32064 Loss: 3.1700
  Batch 32080 Loss: 3.1861
  Batch 32096 Loss: 3.4867
  Batch 32112 Loss: 2.8819
  Batch 32128 Loss: 4.3178
  Batch 32144 Loss: 3.5312
  Batch 32160 Loss: 3.5476
  Batch 32176 Loss: 3.4571
  Batch 32192 Loss: 2.7928
  Batch 32208 Loss: 3.0197
  Batch 32224 Loss: 3.0140
  Batch 32240 Loss: 2.8970
  Batch 32256 Loss: 2.9579
  Batch 32272 Loss: 5.0490
  Batch 32288 Loss: 3.4644
  Batch 32304 Loss: 3.3575
  Batch 32320 Loss: 2.8737
  Batch 32336 Loss: 3.6172
  Batch 32352 Loss: 3.5453
  Batch 32368 Loss: 2.7954
  Batch 32384 Loss: 2.9541
  Batch 32400 Loss: 3.8065
  Batch 32416 Loss: 2.9221
  Batch 32432 Loss: 3.5784
  Batch 32448 Loss: 2.9874
  Batch 32464 Loss: 2.6975
  Batch 32480 Loss: 3.1012
  Batch 32496 Loss: 3.7603
  Batch 32512 Loss: 3.7559
  Batch 32528 Loss: 3.1035
  Batch 32544 Loss: 3.5595
  Batch 32560 Loss: 3.1686
  Batch 32576 Loss: 3.2089
  Batch 32592 Loss: 4.6514
  Batch 32608 Loss: 3.7434
  Batch 32624 Loss: 3.6751
  Batch 32640 Loss: 3.8363
  Batch 32656 Loss: 2.7955
  Batch 32672 Loss: 3.3128
  Batch 32688 Loss: 3.9720
  Batch 32704 Loss: 2.7160
  Batch 32720 Loss: 3.5508
  Batch 32736 Loss: 3.2737
  Batch 32752 Loss: 3.4743
  Batch 32768 Loss: 3.3220
  Batch 32784 Loss: 3.7751
  Batch 32800 Loss: 2.9378
  Batch 32816 Loss: 3.7389
  Batch 32832 Loss: 3.4520
  Batch 32848 Loss: 5.1105
  Batch 32864 Loss: 3.7413
  Batch 32880 Loss: 4.4600
  Batch 32896 Loss: 4.1107
  Batch 32912 Loss: 2.4364
  Batch 32928 Loss: 3.1060
  Batch 32944 Loss: 3.5854
  Batch 32960 Loss: 2.8676
  Batch 32976 Loss: 3.4806
  Batch 32992 Loss: 3.9093
  Batch 33008 Loss: 2.6541
  Batch 33024 Loss: 3.0575
  Batch 33040 Loss: 2.2552
  Batch 33056 Loss: 3.6655
  Batch 33072 Loss: 4.0981
  Batch 33088 Loss: 2.0966
  Batch 33104 Loss: 4.3559
  Batch 33120 Loss: 3.1775
  Batch 33136 Loss: 2.8706
  Batch 33152 Loss: 2.8740
  Batch 33168 Loss: 2.7903
  Batch 33184 Loss: 3.1917
  Batch 33200 Loss: 2.9989
  Batch 33216 Loss: 2.7079
  Batch 33232 Loss: 3.2238
  Batch 33248 Loss: 3.3033
  Batch 33264 Loss: 3.5894
  Batch 33280 Loss: 3.4867
  Batch 33296 Loss: 2.9063
  Batch 33312 Loss: 3.2297
  Batch 33328 Loss: 3.8327
  Batch 33344 Loss: 3.5395
  Batch 33360 Loss: nan
  Batch 33376 Loss: 3.4093
  Batch 33392 Loss: 3.3856
  Batch 33408 Loss: 3.3012
  Batch 33424 Loss: 3.2123
  Batch 33440 Loss: 3.6070
  Batch 33456 Loss: 4.2579
  Batch 33472 Loss: 3.6286
  Batch 33488 Loss: 3.2971
  Batch 33504 Loss: 3.1499
  Batch 33520 Loss: 3.7616
  Batch 33536 Loss: 2.8623
  Batch 33552 Loss: 3.8336
  Batch 33568 Loss: 3.1398
  Batch 33584 Loss: 3.5931
  Batch 33600 Loss: 3.7192
  Batch 33616 Loss: 2.8559
  Batch 33632 Loss: 4.0444
  Batch 33648 Loss: 3.7536
  Batch 33664 Loss: 3.4100
  Batch 33680 Loss: 3.0941
  Batch 33696 Loss: 4.0937
  Batch 33712 Loss: 3.0394
  Batch 33728 Loss: 2.8912
  Batch 33744 Loss: nan
  Batch 33760 Loss: 3.1999
  Batch 33776 Loss: 3.4255
  Batch 33792 Loss: 3.4462
  Batch 33808 Loss: 3.4262
  Batch 33824 Loss: 3.1035
  Batch 33840 Loss: 2.8473
  Batch 33856 Loss: 2.8609
  Batch 33872 Loss: 3.5395
  Batch 33888 Loss: 2.2603
  Batch 33904 Loss: 2.8359
  Batch 33920 Loss: 3.4009
  Batch 33936 Loss: 3.1032
  Batch 33952 Loss: 3.9747
  Batch 33968 Loss: 3.5026
  Batch 33984 Loss: 3.9158
  Batch 34000 Loss: 3.4011
  Batch 34016 Loss: 3.4165
  Batch 34032 Loss: 3.0721
  Batch 34048 Loss: 2.7308
  Batch 34064 Loss: 3.7443
  Batch 34080 Loss: 3.2476
  Batch 34096 Loss: 3.3614
  Batch 34112 Loss: 3.5950
  Batch 34128 Loss: 3.6673
  Batch 34144 Loss: 2.7938
  Batch 34160 Loss: 3.1102
  Batch 34176 Loss: 4.3017
  Batch 34192 Loss: 2.8163
  Batch 34208 Loss: 3.9506
  Batch 34224 Loss: 3.0054
  Batch 34240 Loss: 1.8888
  Batch 34256 Loss: 3.2411
  Batch 34272 Loss: 3.1333
  Batch 34288 Loss: nan
  Batch 34304 Loss: 2.3036
  Batch 34320 Loss: 4.0569
  Batch 34336 Loss: 3.8978
  Batch 34352 Loss: 3.2630
  Batch 34368 Loss: 2.8857
  Batch 34384 Loss: 3.2490
  Batch 34400 Loss: 3.0143
  Batch 34416 Loss: 2.9266
  Batch 34432 Loss: 3.1566
  Batch 34448 Loss: 3.3153
  Batch 34464 Loss: 3.6037
  Batch 34480 Loss: 4.1907
  Batch 34496 Loss: 3.0024
  Batch 34512 Loss: 4.1216
  Batch 34528 Loss: 3.2645
  Batch 34544 Loss: 3.4400
  Batch 34560 Loss: 3.1179
  Batch 34576 Loss: 3.5304
  Batch 34592 Loss: 3.4408
  Batch 34608 Loss: 3.2653
  Batch 34624 Loss: 3.9000
  Batch 34640 Loss: 3.5783
  Batch 34656 Loss: 3.1739
  Batch 34672 Loss: 2.7846
  Batch 34688 Loss: 3.1025
  Batch 34704 Loss: 3.5156
  Batch 34720 Loss: 3.3152
  Batch 34736 Loss: 3.4462
  Batch 34752 Loss: 3.7170
  Batch 34768 Loss: 3.4459
  Batch 34784 Loss: 3.3337
  Batch 34800 Loss: 3.3961
  Batch 34816 Loss: 3.2539
  Batch 34832 Loss: 2.7477
  Batch 34848 Loss: 3.8316
  Batch 34864 Loss: 3.7685
  Batch 34880 Loss: 4.5389
  Batch 34896 Loss: 3.5516
  Batch 34912 Loss: 3.0433
  Batch 34928 Loss: 3.7160
